Occurrence ID,Scientific Name,Event Date,Dataset Name,Reserve Name,Decimal Latitude,Decimal Longitude,Individual Count,Reproductive Condition,Establishment Means,Occurrence Remarks,Year,Month,Day,Habitat,Sampling Protocol,Locality,Location Remarks,Identified By,Date Identified,Owner Institution Code,Basis of Record,Data Generalizations,Recorded By,Client Business Name
30943,Acacia pubescens,2009-12-10T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892753,151.062689,,,,occurrenceRemarks withheld,2009,12,10,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
33847,Acacia pubescens,2009-12-10T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892753,151.062689,,,,occurrenceRemarks withheld,2009,12,10,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
21264,Acacia pubescens,2009-12-10T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892752,151.062667,,,,occurrenceRemarks withheld,2009,12,10,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
25596,Acacia pubescens,2009-09-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892752,151.062667,,,,occurrenceRemarks withheld,2009,9,15,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
32261,Acacia pubescens,2009-12-10T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892752,151.062667,,,,occurrenceRemarks withheld,2009,12,10,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
32596,Acacia pubescens,2009-12-10T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892752,151.062667,,,,occurrenceRemarks withheld,2009,12,10,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
24042,Acacia pubescens,2009-09-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892751,151.062592,,,,occurrenceRemarks withheld,2009,9,15,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
22490,Acacia pubescens,2009-09-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892743,151.062657,,,,occurrenceRemarks withheld,2009,9,15,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
22519,Acacia pubescens,2009-09-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892743,151.062657,,,,occurrenceRemarks withheld,2009,9,15,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
31149,Acacia pubescens,2009-09-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892743,151.062657,,,,occurrenceRemarks withheld,2009,9,15,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
26150,Acacia pubescens,2009-09-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892742,151.062603,,,,occurrenceRemarks withheld,2009,9,15,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
26779,Acacia pubescens,2009-09-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892742,151.062614,,,,occurrenceRemarks withheld,2009,9,15,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
24117,Acacia pubescens,2009-09-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892734,151.062657,,,,occurrenceRemarks withheld,2009,9,15,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
25502,Acacia pubescens,2009-09-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892734,151.062657,,,,occurrenceRemarks withheld,2009,9,15,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
25920,Acacia pubescens,2009-09-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892715,151.062603,,,,occurrenceRemarks withheld,2009,9,15,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
23257,Acacia pubescens,2009-09-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.892706,151.062604,,,,occurrenceRemarks withheld,2009,9,15,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
29174,Acacia pubescens,2022-08-24T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.893288,151.06232,,,,occurrenceRemarks withheld,2022,8,24,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OMFZ23041401,CB Council
34503,Acacia pubescens,2003-12-15T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.907105,151.026119,13,,,occurrenceRemarks withheld,2003,12,15,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OSYK02012200,CB Council
22464,Acacia pubescens,2003-12-15T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.906663,151.02667,7,,,occurrenceRemarks withheld,2003,12,15,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OSYK02012200,CB Council
27851,Acacia pubescens,2004-02-04T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.891822,151.02445,8,,,occurrenceRemarks withheld,2004,2,4,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OSYK02012200,CB Council
33954,Acacia pubescens,2004-02-04T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.891502,151.02476,30,,,occurrenceRemarks withheld,2004,2,4,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OSYK02012200,CB Council
23477,Acacia pubescens,2004-02-04T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.891454,151.024577,30,,,occurrenceRemarks withheld,2004,2,4,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OSYK02012200,CB Council
27660,Acacia pubescens,2004-05-12T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.87484,150.982541,10,,,occurrenceRemarks withheld,2004,5,12,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,WILB-HO,CB Council
23917,Acacia pubescens,2006-02-21T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.898012,151.028113,,,,occurrenceRemarks withheld,2006,2,21,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPXE99012800,CB Council
31132,Acacia pubescens,2006-02-21T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.891908,151.021961,,,,occurrenceRemarks withheld,2006,2,21,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPXE99012800,CB Council
28432,Acacia pubescens,2006-02-21T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.888938,151.024559,,,,occurrenceRemarks withheld,2006,2,21,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPXE99012800,CB Council
29235,Acacia pubescens,2006-02-21T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.888351,151.032974,,,,occurrenceRemarks withheld,2006,2,21,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPXE99012800,CB Council
31961,Acacia pubescens,2006-02-21T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.888309,151.032575,,,,occurrenceRemarks withheld,2006,2,21,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPXE99012800,CB Council
19854,Acacia pubescens,2006-02-21T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.888231,151.026554,,,,occurrenceRemarks withheld,2006,2,21,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPXE99012800,CB Council
23819,Acacia pubescens,2007-02-21T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.952236,151.026169,,,,occurrenceRemarks withheld,2007,2,21,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP07043000,CB Council
34509,Acacia pubescens,2007-02-21T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.951972,151.03067,,,,occurrenceRemarks withheld,2007,2,21,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP07043000,CB Council
27858,Acacia pubescens,2007-02-21T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.951877,151.035339,,,,occurrenceRemarks withheld,2007,2,21,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP07043000,CB Council
22121,Acacia pubescens,2007-12-07T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.921469,150.99706,,,,occurrenceRemarks withheld,2007,12,7,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP08080501,CB Council
20673,Acacia pubescens,2007-06-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.88803,151.042342,,,,occurrenceRemarks withheld,2007,,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,STAG-035,CB Council
32086,Acacia pubescens,2008-03-13T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.935879,151.021128,,,,occurrenceRemarks withheld,2008,3,13,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS06050200,CB Council
25047,Acacia pubescens,2008-12-07T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.921081,150.997116,,,,occurrenceRemarks withheld,2008,12,7,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP08080501,CB Council
30744,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.954865,150.985366,,,,occurrenceRemarks withheld,2009,8,25,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
32703,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.954847,150.985388,,,,occurrenceRemarks withheld,2009,8,25,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
20758,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.953928,150.98594,,,,occurrenceRemarks withheld,2009,8,25,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
33968,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.953663,150.986303,,,,occurrenceRemarks withheld,2009,8,25,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
25003,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.953646,150.986336,,,,occurrenceRemarks withheld,2009,8,25,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
28947,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.953637,150.986347,,,,occurrenceRemarks withheld,2009,8,25,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
27064,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.953636,150.986336,,,,occurrenceRemarks withheld,2009,8,25,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
26263,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.953628,150.986347,,,,occurrenceRemarks withheld,2009,8,25,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
20307,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.953618,150.986336,,,,occurrenceRemarks withheld,2009,8,25,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
32169,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.953618,150.986336,,,,occurrenceRemarks withheld,2009,8,25,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
20898,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.953609,150.986326,,,,occurrenceRemarks withheld,2009,8,25,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
24947,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.953609,150.986337,,,,occurrenceRemarks withheld,2009,8,25,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
19534,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.953601,150.986391,,,,occurrenceRemarks withheld,2009,8,25,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
26221,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.951916,150.988616,,,,occurrenceRemarks withheld,2009,8,25,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
19107,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.95128,151.040318,,,,occurrenceRemarks withheld,2009,9,16,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
23008,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.951201,151.040472,,,,occurrenceRemarks withheld,2009,9,16,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
21501,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.949891,151.041454,,,,occurrenceRemarks withheld,2009,9,16,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
20668,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.949607,151.041168,,,,occurrenceRemarks withheld,2009,9,16,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
26477,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.949607,151.041168,,,,occurrenceRemarks withheld,2009,9,16,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
28381,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.949598,151.041158,,,,occurrenceRemarks withheld,2009,9,16,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
34918,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.949598,151.041158,,,,occurrenceRemarks withheld,2009,9,16,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
28767,Acacia pubescens,2009-08-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.946149,150.989412,,,,occurrenceRemarks withheld,2009,8,25,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
22975,Acacia pubescens,2009-05-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.941138,151.068338,,,,occurrenceRemarks withheld,2009,5,25,Woodland,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS06052300,CB Council
34819,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.938667,151.040402,,,,occurrenceRemarks withheld,2009,9,16,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
34365,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.938667,151.040413,,,,occurrenceRemarks withheld,2009,9,16,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
29614,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.938582,151.040187,,,,occurrenceRemarks withheld,2009,9,16,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
21795,Acacia pubescens,2009-09-14T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.93159,151.036583,,,,occurrenceRemarks withheld,2009,9,14,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
20231,Acacia pubescens,2009-09-14T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.931587,151.036919,,,,occurrenceRemarks withheld,2009,9,14,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
23668,Acacia pubescens,2009-09-14T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.931532,151.036855,,,,occurrenceRemarks withheld,2009,9,14,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
23742,Acacia pubescens,2009-09-14T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.931532,151.036855,,,,occurrenceRemarks withheld,2009,9,14,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
19451,Acacia pubescens,2009-09-10T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.929344,151.003426,,,,occurrenceRemarks withheld,2009,9,10,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
25883,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.911615,151.059148,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
28458,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.90276,150.996628,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
32714,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.90276,150.996628,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
34403,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.90276,150.996639,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
29300,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902759,150.996617,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
29363,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902759,150.996617,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
19305,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902751,150.996639,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
19586,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902751,150.996639,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
24256,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902751,150.99665,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
31071,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902751,150.99665,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
21679,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902743,150.996704,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
22873,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902743,150.996736,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
26007,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902734,150.996726,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
27146,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902734,150.996726,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
21079,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902734,150.996737,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
27855,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902734,150.996737,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
29400,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902707,150.996748,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
26751,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902653,150.996749,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
28126,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902653,150.996749,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
26250,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902644,150.996739,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
33340,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902644,150.996749,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
29049,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902468,150.997002,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
21464,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902432,150.997014,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
29223,Acacia pubescens,2009-08-11T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902144,151.003163,,,,occurrenceRemarks withheld,2009,8,11,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
26832,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.902129,150.997205,,,,occurrenceRemarks withheld,2009,9,8,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council
