Occurrence ID,Scientific Name,Event Date,Dataset Name,Reserve Name,Decimal Latitude,Decimal Longitude,Individual Count,Reproductive Condition,Establishment Means,Occurrence Remarks,Year,Month,Day,Habitat,Sampling Protocol,Locality,Location Remarks,Identified By,Date Identified,Owner Institution Code,Basis of Record,Data Generalizations,Recorded By,Client Business Name
28562,Billardiera scandens,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.980758,150.999551,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
24259,Billardiera scandens,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.97441,151.037028,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
24584,Billardiera scandens,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.973447,151.038284,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
30938,Bossiaea heterophylla,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.973447,151.038284,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
26648,Bothriochloa macra,2009-04-16T00:00:00,BANKS_VEG Vegetation Survey,Adept Lane Reserve,-33.931844,151.036664,,,,occurrenceRemarks withheld,2009.0,4.0,16.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
26460,Bothriochloa macra,2009-03-20T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.95284,151.006664,,,,occurrenceRemarks withheld,2009.0,3.0,20.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
26687,Bothriochloa macra,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.91417,150.99741,,,,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
26297,Bothriochloa macra,2009-03-18T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.910606,150.987295,,,,occurrenceRemarks withheld,2009.0,3.0,18.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
29622,Bromus catharticus,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.91417,150.99741,,,introduced,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
23561,Bromus catharticus,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.901091,150.986621,,,introduced,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
23486,Brunoniella australis,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.91417,150.99741,,,,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
22601,Brunoniella australis,2009-03-18T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.910606,150.987295,,,,occurrenceRemarks withheld,2009.0,3.0,18.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
23567,Brunoniella australis,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.901091,150.986621,,,,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
20701,Brunoniella pumilio,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.91417,150.99741,,,,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
29420,Bursaria spinosa,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.97441,151.037028,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
32375,Bursaria spinosa,2009-03-20T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.95284,151.006664,,,,occurrenceRemarks withheld,2009.0,3.0,20.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
24850,Bursaria spinosa,2009-03-18T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.910606,150.987295,,,,occurrenceRemarks withheld,2009.0,3.0,18.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
25342,Bursaria spinosa,2009-03-18T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.910606,150.987295,,,,occurrenceRemarks withheld,2009.0,3.0,18.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
24856,Caladenia picta,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.973447,151.038284,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
26790,Calystegia marginata,2009-03-18T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.910606,150.987295,,,,occurrenceRemarks withheld,2009.0,3.0,18.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
23068,Carex breviculmis,2009-03-20T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.95284,151.006664,,,,occurrenceRemarks withheld,2009.0,3.0,20.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
24949,Carex inversa,2009-03-20T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.95284,151.006664,,,,occurrenceRemarks withheld,2009.0,3.0,20.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
32721,Carex inversa,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.91417,150.99741,,,,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
25756,Cassinia aureonitens,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.980758,150.999551,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
27519,Cassytha pubescens,2009-04-16T00:00:00,BANKS_VEG Vegetation Survey,Adept Lane Reserve,-33.931844,151.036664,,,,occurrenceRemarks withheld,2009.0,4.0,16.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
27351,Cassytha pubescens,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.97967,151.00081,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
30900,Cassytha pubescens,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.973447,151.038284,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
33362,Caustis flexuosa,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.973447,151.038284,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
32780,Cayratia clematidea,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.91417,150.99741,,,,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
29183,Cenchrus clandestinus,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.91417,150.99741,,,introduced,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
26625,Cenchrus clandestinus,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.901091,150.986621,,,introduced,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
29010,Centella asiatica,2009-04-16T00:00:00,BANKS_VEG Vegetation Survey,Adept Lane Reserve,-33.931844,151.036664,,,,occurrenceRemarks withheld,2009.0,4.0,16.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
25495,Centella asiatica,2009-03-20T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.95284,151.006664,,,,occurrenceRemarks withheld,2009.0,3.0,20.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
28028,Ceratopetalum gummiferum,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.980758,150.999551,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
31566,Ceratopetalum gummiferum,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.97967,151.00081,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
31581,Ceratopetalum gummiferum,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.97967,151.00081,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
24825,Cestrum parqui,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.901091,150.986621,,,introduced,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
24002,Chascolytrum subaristatum,2009-04-16T00:00:00,BANKS_VEG Vegetation Survey,Adept Lane Reserve,-33.931844,151.036664,,,introduced,occurrenceRemarks withheld,2009.0,4.0,16.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
23196,Chascolytrum subaristatum,2009-03-18T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.910606,150.987295,,,introduced,occurrenceRemarks withheld,2009.0,3.0,18.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
21451,Cirsium vulgare,2009-03-18T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.910606,150.987295,,,introduced,occurrenceRemarks withheld,2009.0,3.0,18.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
29062,Cissus hypoglauca,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.97441,151.037028,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
23367,Clematis aristata,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.97441,151.037028,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
31624,Commelina cyanea,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.91417,150.99741,,,,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
20313,Cordyline stricta,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.97967,151.00081,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
26136,Corymbia gummifera,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.980758,150.999551,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
28201,Corymbia gummifera,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.980758,150.999551,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
25023,Corymbia gummifera,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.97967,151.00081,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
25541,Corymbia gummifera,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.97967,151.00081,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
26965,Corymbia gummifera,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.973447,151.038284,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
33369,Corymbia gummifera,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.973447,151.038284,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
28496,Corymbia gummifera,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.971994,151.040417,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
33253,Corymbia gummifera,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.971994,151.040417,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
22546,Cryptostylis erecta,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.97967,151.00081,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
26056,Cyathochaeta diandra,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.980758,150.999551,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
25681,Cyathochaeta diandra,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.973447,151.038284,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
31157,Cyathochaeta diandra,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.973447,151.038284,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
27000,Cyathochaeta diandra,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.971994,151.040417,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
31610,Cyathochaeta diandra,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.971994,151.040417,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
25284,Cymbopogon refractus,2009-04-16T00:00:00,BANKS_VEG Vegetation Survey,Adept Lane Reserve,-33.931844,151.036664,,,,occurrenceRemarks withheld,2009.0,4.0,16.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
26931,Cymbopogon refractus,2009-04-16T00:00:00,BANKS_VEG Vegetation Survey,Adept Lane Reserve,-33.931844,151.036664,,,,occurrenceRemarks withheld,2009.0,4.0,16.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
28255,Cynodon dactylon,2009-03-18T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.910606,150.987295,,,,occurrenceRemarks withheld,2009.0,3.0,18.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
21816,Cynodon dactylon,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.901091,150.986621,,,,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
24332,Cyperus gracilis,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.91417,150.99741,,,,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
26784,Cyperus gracilis,2009-03-18T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.910606,150.987295,,,,occurrenceRemarks withheld,2009.0,3.0,18.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
23679,Cyperus gracilis,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.901091,150.986621,,,,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
25959,Dactylis glomerata,2009-03-20T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.95284,151.006664,,,introduced,occurrenceRemarks withheld,2009.0,3.0,20.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
21011,Daviesia ulicifolia,2009-03-18T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.910606,150.987295,,,,occurrenceRemarks withheld,2009.0,3.0,18.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
32418,Dianella caerulea,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.980758,150.999551,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
20182,Dianella caerulea,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.97967,151.00081,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
29384,Dianella caerulea,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.973447,151.038284,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
27679,Dianella caerulea,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.971994,151.040417,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
33493,Dianella longifolia,2009-03-20T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.95284,151.006664,,,,occurrenceRemarks withheld,2009.0,3.0,20.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
26976,Dianella revoluta,2009-04-16T00:00:00,BANKS_VEG Vegetation Survey,Adept Lane Reserve,-33.931844,151.036664,,,,occurrenceRemarks withheld,2009.0,4.0,16.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
27232,Dianella revoluta,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.973447,151.038284,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
21663,Dichelachne inaequiglumis,2009-04-16T00:00:00,BANKS_VEG Vegetation Survey,Adept Lane Reserve,-33.931844,151.036664,,,,occurrenceRemarks withheld,2009.0,4.0,16.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
20295,Dichelachne micrantha,2009-03-18T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.910606,150.987295,,,,occurrenceRemarks withheld,2009.0,3.0,18.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
31553,Dichondra repens,2009-03-20T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.95284,151.006664,,,,occurrenceRemarks withheld,2009.0,3.0,20.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
31617,Dichondra repens,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.91417,150.99741,,,,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
26009,Dichondra repens,2009-03-18T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.910606,150.987295,,,,occurrenceRemarks withheld,2009.0,3.0,18.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
26172,Dichondra repens,2009-03-05T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.901091,150.986621,,,,occurrenceRemarks withheld,2009.0,3.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
32429,Digitaria parviflora,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.980758,150.999551,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
30566,Digitaria parviflora,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.97967,151.00081,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
24830,Digitaria parviflora,2009-03-18T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.910606,150.987295,,,,occurrenceRemarks withheld,2009.0,3.0,18.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
32423,Dillwynia retorta,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.980758,150.999551,,,,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council
24498,Dillwynia retorta,2009-05-28T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.973447,151.038284,,,,occurrenceRemarks withheld,2009.0,5.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP09101600,CB Council
